,DATASET,ID,PORO,PERM,GRAINSIZE,GRAINSIZE.1,EOD,EOD_NMT
0,,,(%),(md),(mm),categ,,
1,61.0,,6.1,0.19952623149688795,,,,NM
2,61.0,,6.5,0.19952623149688795,,,,NM
3,61.0,,6.8,0.30199517204020154,,,,NM
4,61.0,,6.9,0.19952623149688795,,,,NM
5,61.0,,8.2,0.1513561248436208,,,,NM
6,61.0,,10,0.30199517204020154,,,,NM
7,61.0,,10.6,0.30199517204020154,,,,NM
8,61.0,,11,0.4073802778041127,,,,NM
9,61.0,,11.1,0.6025595860743578,,,,NM
10,61.0,,11.6,0.7079457843841379,,,,NM
11,61.0,,12.2,0.4073802778041127,,,,NM
12,61.0,,12.3,0.6025595860743578,,,,NM
13,61.0,,13.2,0.1513561248436208,,,,NM
14,61.0,,13.2,0.9549925860214359,,,,NM
15,61.0,,13.5,1.5135612484362082,,,,NM
16,61.0,,13.8,1.9952623149688797,,,,NM
17,61.0,,14,0.30199517204020154,,,,NM
18,61.0,,14,1.4125375446227544,,,,NM
19,61.0,,14.1,0.19952623149688795,,,,NM
20,61.0,,14.2,0.30199517204020154,,,,NM
21,61.0,,14.3,1.023292992280754,,,,NM
22,61.0,,14.4,0.3548133892335754,,,,NM
23,61.0,,14.5,0.4073802778041127,,,,NM
24,61.0,,14.5,1.4125375446227544,,,,NM
25,61.0,,14.7,0.19952623149688795,,,,NM
26,61.0,,15,0.5011872336272722,,,,NM
27,61.0,,15,0.6309573444801932,,,,NM
28,61.0,,15,0.7585775750291837,,,,NM
29,61.0,,15,1.380384264602885,,,,NM
30,61.0,,15.2,0.30199517204020154,,,,NM
31,61.0,,15.2,1.2589254117941673,,,,NM
32,61.0,,15.7,0.5011872336272722,,,,NM
33,61.0,,15.7,5.011872336272723,,,,NM
34,61.0,,15.8,0.4073802778041127,,,,NM
35,61.0,,15.8,1.1220184543019636,,,,NM
36,61.0,,16,2.630267991895382,,,,NM
37,61.0,,16.1,0.30199517204020154,,,,NM
38,61.0,,16.1,0.4073802778041127,,,,NM
39,61.0,,16.2,2.2387211385683394,,,,NM
40,61.0,,16.2,3.630780547701014,,,,NM
41,61.0,,16.3,0.9549925860214359,,,,NM
42,61.0,,16.4,0.8912509381337455,,,,NM
43,61.0,,16.5,4.786300923226384,,,,NM
44,61.0,,16.7,0.5011872336272722,,,,NM
45,61.0,,16.8,0.4073802778041127,,,,NM
46,61.0,,16.8,3.8904514499428067,,,,NM
47,61.0,,16.9,2.0417379446695296,,,,NM
48,61.0,,17,1,,,,NM
49,61.0,,17,5.754399373371571,,,,NM
50,61.0,,17.2,0.19952623149688795,,,,NM
51,61.0,,17.2,0.30199517204020154,,,,NM
52,61.0,,17.3,0.9120108393559097,,,,NM
53,61.0,,17.4,0.6165950018614822,,,,NM
54,61.0,,17.4,3.9810717055349727,,,,NM
55,61.0,,17.5,1.9952623149688797,,,,NM
56,61.0,,17.5,3.3884415613920265,,,,NM
57,61.0,,17.7,0.5011872336272722,,,,NM
58,61.0,,17.8,0.19952623149688795,,,,NM
59,61.0,,17.8,0.7943282347242815,,,,NM
60,61.0,,17.9,2.818382931264454,,,,NM
61,61.0,,18,0.6025595860743578,,,,NM
62,61.0,,18,1.778279410038923,,,,NM
63,61.0,,18.1,0.4073802778041127,,,,NM
64,61.0,,18.1,1.0471285480508996,,,,NM
65,61.0,,18.2,0.7079457843841379,,,,NM
66,61.0,,18.2,4.786300923226384,,,,NM
67,61.0,,18.2,7.5857757502918375,,,,NM
68,61.0,,18.2,9.33254300796991,,,,NM
69,61.0,,18.3,1.9952623149688797,,,,NM
70,61.0,,18.3,3.9810717055349727,,,,NM
71,61.0,,18.4,3.3113112148259116,,,,NM
72,61.0,,18.5,0.8912509381337455,,,,NM
73,61.0,,18.6,1.2302687708123816,,,,NM
74,61.0,,18.6,1.4125375446227544,,,,NM
75,61.0,,18.7,10.964781961431854,,,,NM
76,61.0,,18.8,1,,,,NM
77,61.0,,18.8,1.778279410038923,,,,NM
78,61.0,,18.9,0.7079457843841379,,,,NM
79,61.0,,18.9,1.202264434617413,,,,NM
80,61.0,,18.9,3.630780547701014,,,,NM
81,61.0,,19,0.4073802778041127,,,,NM
82,61.0,,19,2.137962089502232,,,,NM
83,61.0,,19,9.549925860214358,,,,NM
84,61.0,,19.2,7.76247116628692,,,,NM
85,61.0,,19.3,5.011872336272723,,,,NM
86,61.0,,19.4,1.8620871366628675,,,,NM
87,61.0,,19.5,0.8511380382023764,,,,NM
88,61.0,,19.5,1.202264434617413,,,,NM
89,61.0,,19.6,0.7079457843841379,,,,NM
90,61.0,,19.6,1.0471285480508996,,,,NM
91,61.0,,19.6,1.4125375446227544,,,,NM
92,61.0,,19.6,2.137962089502232,,,,NM
93,61.0,,19.7,58.88436553555895,,,,NM
94,61.0,,19.8,0.5011872336272722,,,,NM
95,61.0,,19.8,5.3703179637025285,,,,NM
96,61.0,,19.8,8.511380382023768,,,,NM
97,61.0,,19.8,7.0794578438413795,,,,NM
98,61.0,,20,0.933254300796991,,,,NM
99,61.0,,20,1.9498445997580454,,,,NM
100,61.0,,20.1,1.4125375446227544,,,,NM
101,61.0,,20.2,1.202264434617413,,,,NM
102,61.0,,20.3,2.344228815319922,,,,NM
103,61.0,,20.3,12.022644346174133,,,,NM
104,61.0,,20.3,14.454397707459275,,,,NM
105,61.0,,20.3,21.877616239495538,,,,NM
106,61.0,,20.4,1.0471285480508996,,,,NM
107,61.0,,20.5,1.6595869074375607,,,,NM
108,61.0,,20.5,3.3113112148259116,,,,NM
109,61.0,,20.5,41.68693834703356,,,,NM
110,61.0,,20.6,8.31763771102671,,,,NM
111,61.0,,20.6,14.454397707459275,,,,NM
112,61.0,,20.6,16.982436524617448,,,,NM
113,61.0,,20.7,2.1877616239495525,,,,NM
114,61.0,,20.7,3.801893963205612,,,,NM
115,61.0,,20.7,6.309573444801934,,,,NM
116,61.0,,20.9,5.3703179637025285,,,,NM
117,61.0,,21,1.62181009735893,,,,NM
118,61.0,,21,1.5135612484362082,,,,NM
119,61.0,,21,4.570881896148751,,,,NM
120,61.0,,21.1,3.7153522909717256,,,,NM
121,61.0,,21.2,1.4791083881682074,,,,NM
122,61.0,,21.2,2.137962089502232,,,,NM
123,61.0,,21.2,2.884031503126606,,,,NM
124,61.0,,21.2,3.1622776601683795,,,,NM
125,61.0,,21.2,7.76247116628692,,,,NM
126,61.0,,21.3,3.7153522909717256,,,,NM
127,61.0,,21.5,0.5011872336272722,,,,NM
128,61.0,,21.5,5.3703179637025285,,,,NM
129,61.0,,21.5,7.0794578438413795,,,,NM
130,61.0,,21.6,0.4073802778041127,,,,NM
131,61.0,,21.6,2.0892961308540396,,,,NM
132,61.0,,21.6,3.7153522909717256,,,,NM
133,61.0,,21.6,16.595869074375614,,,,NM
134,61.0,,21.6,35.481338923357555,,,,NM
135,61.0,,21.7,1.4125375446227544,,,,NM
136,61.0,,21.7,2.570395782768864,,,,NM
137,61.0,,21.7,37.153522909717275,,,,NM
138,61.0,,22,1.3182567385564072,,,,NM
139,61.0,,22.2,12.882495516931346,,,,NM
140,61.0,,22.3,0.30199517204020154,,,,NM
141,61.0,,22.3,2.2387211385683394,,,,NM
142,61.0,,22.5,5.3703179637025285,,,,NM
143,61.0,,22.5,17.378008287493756,,,,NM
144,61.0,,22.7,12.58925411794168,,,,NM
145,61.0,,22.8,14.454397707459275,,,,NM
146,61.0,,23.1,2.0892961308540396,,,,NM
147,61.0,,23.1,3.467368504525317,,,,NM
148,61.0,,23.2,5.3703179637025285,,,,NM
149,61.0,,23.3,4.786300923226384,,,,NM
150,61.0,,23.4,3.3884415613920265,,,,NM
151,61.0,,23.4,12.882495516931346,,,,NM
152,61.0,,23.5,7.4131024130091765,,,,NM
153,61.0,,23.6,5.495408738576246,,,,NM
154,61.0,,23.6,9.549925860214358,,,,NM
155,61.0,,23.6,14.791083881682074,,,,NM
156,61.0,,23.7,1.023292992280754,,,,NM
157,61.0,,23.7,3.3884415613920265,,,,NM
158,61.0,,23.7,8.128305161640993,,,,NM
159,61.0,,23.8,1.380384264602885,,,,NM
160,61.0,,23.8,2.1877616239495525,,,,NM
161,61.0,,23.8,2.630267991895382,,,,NM
162,61.0,,24.2,5.495408738576246,,,,NM
163,61.0,,24.2,3.3884415613920265,,,,NM
164,61.0,,24.2,8.128305161640993,,,,NM
165,61.0,,24.3,4.073802778041128,,,,NM
166,61.0,,24.4,7.5857757502918375,,,,NM
167,61.0,,24.4,10,,,,NM
168,61.0,,24.4,13.489628825916535,,,,NM
169,61.0,,24.5,6.02559586074358,,,,NM
170,61.0,,24.6,7.0794578438413795,,,,NM
171,61.0,,24.7,11.220184543019636,,,,NM
172,61.0,,24.8,1.778279410038923,,,,NM
173,61.0,,25,17.378008287493756,,,,NM
174,61.0,,25.2,13.803842646028851,,,,NM
175,61.0,,25.3,1.0471285480508996,,,,NM
176,61.0,,25.8,9.77237220955811,,,,NM
177,61.0,,26.7,2.5118864315095806,,,,NM
178,61.0,,27.3,10.471285480509,,,,NM
179,61.0,,27.5,8.912509381337458,,,,NM
180,61.0,,27.5,19.054607179632477,,,,NM
181,61.0,,27.6,16.595869074375614,,,,NM
182,61.0,,27.8,13.803842646028851,,,,NM
183,61.0,,28,25.1188643150958,,,,NM
184,61.0,,29.5,19.054607179632477,,,,NM
185,61.0,,0,30.90295432513592,,,,NM
186,61.0,,4.9,0.30199517204020154,,,,NM
187,61.0,,5.4,0.19952623149688795,,,,NM
188,61.0,,5.8,0.30199517204020154,,,,NM
189,61.0,,7.4,0.19952623149688795,,,,NM
190,61.0,,7.8,0.4073802778041127,,,,NM
191,61.0,,8,0.19952623149688795,,,,NM
192,61.0,,8,0.30199517204020154,,,,NM
193,61.0,,8.2,15.135612484362087,,,,NM
194,61.0,,8.5,0.19952623149688795,,,,NM
195,61.0,,8.5,0.4073802778041127,,,,NM
196,61.0,,8.7,18.19700858609984,,,,NM
197,61.0,,8.9,0.30199517204020154,,,,NM
198,61.0,,9,0.19952623149688795,,,,NM
199,61.0,,9.1,0.4073802778041127,,,,NM
200,61.0,,9.2,0.19952623149688795,,,,NM
201,61.0,,9.2,0.30199517204020154,,,,NM
202,61.0,,9.6,0.30199517204020154,,,,NM
203,61.0,,9.8,0.19952623149688795,,,,NM
204,61.0,,10,0.4073802778041127,,,,NM
205,61.0,,10,0.5623413251903491,,,,NM
206,61.0,,10.5,0.19952623149688795,,,,NM
207,61.0,,10.5,0.4073802778041127,,,,NM
208,61.0,,10.5,0.7079457843841379,,,,NM
209,61.0,,10.8,0.19952623149688795,,,,NM
210,61.0,,11,0.30199517204020154,,,,NM
211,61.0,,11,10,,,,NM
212,61.0,,11.1,0.30199517204020154,,,,NM
213,61.0,,11.1,0.4073802778041127,,,,NM
214,61.0,,11.2,0.19952623149688795,,,,NM
215,61.0,,11.5,0.4073802778041127,,,,NM
216,61.0,,11.7,0.5011872336272722,,,,NM
217,61.0,,11.8,0.19952623149688795,,,,NM
218,61.0,,11.8,0.30199517204020154,,,,NM
219,61.0,,11.8,0.8128305161640992,,,,NM
220,61.0,,11.8,1.288249551693134,,,,NM
221,61.0,,12.2,0.30199517204020154,,,,NM
222,61.0,,12.3,0.19952623149688795,,,,NM
223,61.0,,12.4,0.8128305161640992,,,,NM
224,61.0,,12.5,0.7079457843841379,,,,NM
225,61.0,,12.7,0.30199517204020154,,,,NM
226,61.0,,12.9,0.6309573444801932,,,,NM
227,61.0,,13.1,0.30199517204020154,,,,NM
228,61.0,,13.1,0.4073802778041127,,,,NM
229,61.0,,13.2,0.5011872336272722,,,,NM
230,61.0,,13.3,0.8128305161640992,,,,NM
231,61.0,,13.3,1.9952623149688797,,,,NM
232,61.0,,13.5,0.4073802778041127,,,,NM
233,61.0,,13.5,0.6760829753919818,,,,NM
234,61.0,,13.5,1,,,,NM
235,61.0,,13.6,0.19952623149688795,,,,NM
236,61.0,,13.8,0.5011872336272722,,,,NM
237,61.0,,13.8,4.786300923226384,,,,NM
238,61.0,,14,0.5011872336272722,,,,NM
239,61.0,,14,0.8511380382023764,,,,NM
240,61.0,,14,1.5488166189124815,,,,NM
241,61.0,,14.1,0.4073802778041127,,,,NM
242,61.0,,14.2,0.7762471166286917,,,,NM
243,61.0,,14.3,0.7943282347242815,,,,NM
244,61.0,,14.3,0.6760829753919818,,,,NM
245,61.0,,14.5,0.5011872336272722,,,,NM
246,61.0,,14.5,0.6165950018614822,,,,NM
247,61.0,,14.6,3.1622776601683795,,,,NM
248,61.0,,14.8,0.9772372209558107,,,,NM
249,61.0,,14.8,3.7153522909717256,,,,NM
250,61.0,,15,2.5118864315095806,,,,NM
251,61.0,,15,8.128305161640993,,,,NM
252,61.0,,15.1,3.0199517204020165,,,,NM
253,61.0,,15.3,1.9054607179632475,,,,NM
254,61.0,,15.4,1.5848931924611136,,,,NM
255,61.0,,15.5,0.9772372209558107,,,,NM
256,61.0,,15.6,0.7079457843841379,,,,NM
257,61.0,,15.8,1.3489628825916538,,,,NM
258,61.0,,15.9,4.265795188015927,,,,NM
259,61.0,,16,6.165950018614823,,,,NM
260,61.0,,16,3.5481338923357555,,,,NM
261,61.0,,16.2,0.19952623149688795,,,,NM
262,61.0,,16.2,12.022644346174133,,,,NM
263,61.0,,16.3,1.1220184543019636,,,,NM
264,61.0,,16.3,1.4454397707459274,,,,NM
265,61.0,,16.3,1.6982436524617444,,,,NM
266,61.0,,16.3,3.1622776601683795,,,,NM
267,61.0,,16.5,2.570395782768864,,,,NM
268,61.0,,16.6,3.5481338923357555,,,,NM
269,61.0,,16.6,12.022644346174133,,,,NM
270,61.0,,16.6,18.19700858609984,,,,NM
271,61.0,,16.7,0.72443596007499,,,,NM
272,61.0,,16.7,1.2589254117941673,,,,NM
273,61.0,,16.8,4.570881896148751,,,,NM
274,61.0,,16.9,2.2387211385683394,,,,NM
275,61.0,,17,0.4073802778041127,,,,NM
276,61.0,,17,1.5848931924611136,,,,NM
277,61.0,,17.2,1.3182567385564072,,,,NM
278,61.0,,17.3,1.0471285480508996,,,,NM
279,61.0,,17.3,8.709635899560805,,,,NM
280,61.0,,17.4,3.1622776601683795,,,,NM
281,61.0,,17.5,6.309573444801934,,,,NM
282,61.0,,17.6,12.022644346174133,,,,NM
283,61.0,,17.7,1.5848931924611136,,,,NM
284,61.0,,17.9,0.8912509381337455,,,,NM
285,61.0,,17.9,4.466835921509632,,,,NM
286,61.0,,18,7.0794578438413795,,,,NM
287,61.0,,18,8.511380382023768,,,,NM
288,61.0,,18,10.964781961431854,,,,NM
289,61.0,,18.3,2.344228815319922,,,,NM
290,61.0,,18.3,2.818382931264454,,,,NM
291,61.0,,18.4,0.4073802778041127,,,,NM
292,61.0,,18.5,17.378008287493756,,,,NM
293,61.0,,18.7,0.4073802778041127,,,,NM
294,61.0,,18.8,12.58925411794168,,,,NM
295,61.0,,18.9,4.786300923226384,,,,NM
296,61.0,,19,14.125375446227544,,,,NM
297,61.0,,19.1,3.0199517204020165,,,,NM
298,61.0,,19.1,2.570395782768864,,,,NM
299,61.0,,19.1,4.073802778041128,,,,NM
300,61.0,,19.2,17.782794100389236,,,,NM
301,61.0,,19.3,28.183829312644548,,,,NM
302,61.0,,19.4,13.182567385564075,,,,NM
303,61.0,,19.5,2.5118864315095806,,,,NM
304,61.0,,19.5,2.884031503126606,,,,NM
305,61.0,,19.5,12.58925411794168,,,,NM
306,61.0,,19.5,21.877616239495538,,,,NM
307,61.0,,19.6,10.964781961431854,,,,NM
308,61.0,,19.7,0.19952623149688795,,,,NM
309,61.0,,19.8,3.7153522909717256,,,,NM
310,61.0,,19.8,19.952623149688804,,,,NM
311,61.0,,20,5.623413251903492,,,,NM
312,61.0,,20,24.547089156850305,,,,NM
313,61.0,,20.1,3.9810717055349727,,,,NM
314,61.0,,20.1,8.912509381337458,,,,NM
315,61.0,,20.1,18.62087136662868,,,,NM
316,61.0,,20.2,0.7943282347242815,,,,NM
317,61.0,,20.2,158.48931924611153,,,,NM
318,61.0,,20.3,4.466835921509632,,,,NM
319,61.0,,20.3,8.912509381337458,,,,NM
320,61.0,,20.6,11.7489755493953,,,,NM
321,61.0,,20.6,25.1188643150958,,,,NM
322,61.0,,20.6,51.28613839913649,,,,NM
323,61.0,,20.8,0.30199517204020154,,,,NM
324,61.0,,20.8,31.622776601683803,,,,NM
325,61.0,,20.9,0.8511380382023764,,,,NM
326,61.0,,20.9,2.5118864315095806,,,,NM
327,61.0,,20.9,33.88441561392027,,,,NM
328,61.0,,21,8.912509381337458,,,,NM
329,61.0,,21,19.952623149688804,,,,NM
330,61.0,,21,17.378008287493756,,,,NM
331,61.0,,21.1,0.9772372209558107,,,,NM
332,61.0,,21.1,14.454397707459275,,,,NM
333,61.0,,21.1,60.25595860743582,,,,NM
334,61.0,,21.1,36.307805477010156,,,,NM
335,61.0,,21.1,39.810717055349755,,,,NM
336,61.0,,21.2,0.4073802778041127,,,,NM
337,61.0,,21.2,12.58925411794168,,,,NM
338,61.0,,21.2,11.481536214968834,,,,NM
339,61.0,,21.2,50.11872336272724,,,,NM
340,61.0,,21.4,4.265795188015927,,,,NM
341,61.0,,21.4,28.183829312644548,,,,NM
342,61.0,,21.6,4.36515832240166,,,,NM
343,61.0,,21.8,0.30199517204020154,,,,NM
344,61.0,,21.9,169.82436524617444,,,,NM
345,61.0,,21.9,48.97788193684463,,,,NM
346,61.0,,21.9,44.668359215096324,,,,NM
347,61.0,,22,6.309573444801934,,,,NM
348,61.0,,22,8.128305161640993,,,,NM
349,61.0,,22,25.1188643150958,,,,NM
350,61.0,,22,20.4173794466953,,,,NM
351,61.0,,22.1,5.623413251903492,,,,NM
352,61.0,,22.2,52.480746024977286,,,,NM
353,61.0,,22.3,2.0417379446695296,,,,NM
354,61.0,,22.3,2.630267991895382,,,,NM
355,61.0,,22.3,7.943282347242818,,,,NM
356,61.0,,22.4,36.307805477010156,,,,NM
357,61.0,,22.5,0.7079457843841379,,,,NM
358,61.0,,22.5,0.9549925860214359,,,,NM
359,61.0,,22.5,6.456542290346557,,,,NM
360,61.0,,22.6,0.5011872336272722,,,,NM
361,61.0,,22.6,23.988329190194907,,,,NM
362,61.0,,22.7,20.8929613085404,,,,NM
363,61.0,,22.7,42.65795188015927,,,,NM
364,61.0,,22.8,6.606934480075961,,,,NM
365,61.0,,23,35.481338923357555,,,,NM
366,61.0,,23.1,22.387211385683404,,,,NM
367,61.0,,23.2,3.9810717055349727,,,,NM
368,61.0,,23.2,17.782794100389236,,,,NM
369,61.0,,23.4,64.56542290346559,,,,NM
370,61.0,,23.6,2.570395782768864,,,,NM
371,61.0,,24.1,4.36515832240166,,,,NM
372,61.0,,24.1,21.877616239495538,,,,NM
373,61.0,,24.2,14.791083881682074,,,,NM
374,61.0,,24.4,33.88441561392027,,,,NM
375,61.0,,24.8,1.4454397707459274,,,,NM
376,61.0,,24.9,29.512092266663863,,,,NM
377,61.0,,25.2,11.220184543019636,,,,NM
378,61.0,,25.3,47.863009232263856,,,,NM
379,61.0,,25.7,3.801893963205612,,,,NM
380,61.0,,26,8.31763771102671,,,,NM
381,61.0,,26,6.309573444801934,,,,NM
382,61.0,,26,29.512092266663863,,,,NM
383,61.0,,26.1,3.3884415613920265,,,,NM
384,61.0,,26.1,13.489628825916535,,,,NM
385,61.0,,26.7,9.549925860214358,,,,NM
386,61.0,,27.6,56.234132519034915,,,,NM
387,61.0,,27.7,37.153522909717275,,,,NM
388,61.0,,27.7,26.302679918953825,,,,NM
389,61.0,,28.8,56.234132519034915,,,,NM
390,61.0,,29.1,47.863009232263856,,,,NM
391,61.0,,30,87.09635899560807,,,,NM
